dif_stir,dif_ltrate,dif_rstir,dif_rltrate,a_gr_i_y,ltrate,stir,rltrate,rstir,c_y,i_y,ca_y,bassets2_y,loans1_y,pdebt,gr_er,gr_rgdp,gr_rc,gr_ri,gr_rca,gr_cpi,gr_rnarrowm,gr_rmoney,gr_rstocks,gr_rbassets2,gr_rloans1,gr_rpubdebt,gr_c_y,gr_ca_y,gr_bassets2_y,gr_loans1_y,er_gap,rgdp_gap,rc_gap,ri_gap,rca_gap,stir_gap,ltrate_gap,rstir_gap,rnarrowm_gap,rmoney_gap,rstocks_gap,rbassets2_gap,rloans1_gap,rpubdebt_gap,pdebt_gap,c_y_gap,i_y_gap,ca_y_gap,bassets2_y_gap,loans1_y_gap,narrowm_y_gap,money_y_gap,a_stir,a_ltrate,a_rstir,a_rltrate,a_pdebt,a_c_y,a_i_y,gr_rer,a_ca_y,a_bassets2_y,a_loans1_y,a_gr_rgdp,a_gr_rc,a_gr_ri,a_gr_rca,a_gr_cpi,a_gr_rmoney,a_gr_rstocks,a_gr_rbassets2,a_gr_rloans1,a_gr_rpubdebt,a_gr_c_y,a_gr_ca_y,a_gr_bassets2_y,a_gr_loans1_y,a_rgdp_gap,a_rc_gap,a_ri_gap,a_rca_gap,a_stir_gap,a_rstir_gap,a_rltrate_gap,a_rnarrowm_gap,a_rmoney_gap,a_rstocks_gap,a_rbassets2_gap,a_rloans1_gap,a_pdebt_gap,a_c_y_gap,a_i_y_gap,rer_gap,a_ca_y_gap,a_bassets2_y_gap,a_loans1_y_gap,er,rer,rltrate_gap,a_gr_rnarrowm,a_ltrate_gap,a_gr_money_y,a_money_y_gap,a_pdebt_gap,money_y,gr_money_y,money_y_gap,a_money_y,b2,b3,b1,rec1,rec2,rec3,year,ccode
-.0022335,.0050584,.0122381,.0216043,.0166107,.04211,.03561,.0552944,.0487944,.0004142,.076876,.0167863,8.60652,8.997832,1.01,-.0314247,.028418,-.0212219,.0940217,.542234,-.0131844,.04895,.0616764,.0349674,.0730416,.1202981,-.0090419,-.0548315,.4892763,.0012457,.0006967,-12.07594,5.559549,1.587315,5.031816,89.41364,-.0004021,.0038154,.0209788,-5.055458,-1.451203,-.6149781,4.370424,6.675624,-4.177856,-7.749228,-4.31393,-1.128483,82.03425,.0903578,.0399561,-4.611752,-1.131058,.0336754,.0387191,.0219883,.0265218,.4856859,13.80256,.1451787,-.0000228,.0111267,9.433191,10.63533,.0336963,.0193131,.0690026,-.747657,.0114253,.0547851,.1075851,.0536148,.0613796,.017342,-.0308685,-.7239192,-.0024203,-.0003423,-.1877251,.4961954,-3.333603,-82.56433,-.0049915,-.0022933,.0040721,1.559973,5.170772,2.278198,4.684532,3.623467,6.946086,2.478654,-5.208017,-.0092585,-177.5148,-.0370404,-.0875586,5.5603,9.361836,.019186,.0158934,.0016395,.0026211,.7651014,6.946086,8.89168,.0035215,-1.131058,10.16971,0,0,0,1,1,1,1909,7
-.0019395,.0055859,.0023346,.0115492,.0231128,.04301,.03882,.0337602,.0295702,.0004038,.089296,.025284,8.651557,9.012567,.8828,.0022121,-.0583095,-.0755585,.1014285,.4282524,.0092498,-.0027954,.0166441,.0032463,.0875566,.1169413,-.1623534,-.0250897,.5062261,.0052329,.0016375,-9.307837,-.5110089,-5.514952,10.64039,96.9077,.0024982,.0048955,.0007642,-4.124363,-.0976865,-.0100219,6.219887,8.519996,-17.50774,-16.72098,-5.616755,10.48316,99.7746,.3554142,.1116765,-1.886798,-.0614932,.0353937,.0391284,.0113862,.0144857,.4707165,12.73837,.14871,-.0000121,.0143963,9.535619,10.77594,.0018749,-.0157231,.0385265,-.9899569,.0231931,.0296705,-.0725033,.0357994,.0829721,-.0289323,-.030481,-.9354581,.0038331,.0130029,-1.082642,-1.838742,-2.267723,-137.9619,-.0028194,-.0099659,-.0057438,-.1380326,4.061157,-5.626237,3.915289,6.078871,5.382011,1.255333,-3.249272,-.0084915,-68.23827,-.0047532,.578706,5.5726,9.361723,-.001631,.0066912,.0016391,.0032811,.5709906,5.382011,8.983189,.0102915,-.0614932,10.21302,0,1,0,0,1,1,1910,7
-.0033068,.0033922,.0590727,.0657468,-.0137196,.04197,.03762,.0776116,.0732616,.0003873,.088185,.0233617,8.679137,9.033234,.8259,.0034813,.1120079,.0739161,.1056899,.0345024,-.0356416,.0564616,.0690328,.0284066,.2074619,.3568272,-.0041775,-.040824,-.0760267,.0031879,.0022931,-6.678354,8.295998,.673816,15.33347,62.60398,.0012373,.0040986,.0348603,1.304446,5.105628,2.478203,15.30313,24.73199,-15.59269,-18.78033,-7.773523,5.93589,52.70675,.3918882,.2056212,-3.027876,-.5658942,.0360292,.0377552,.023547,.0254124,.4351116,12.41516,.1453395,-.0000155,.0121476,9.496043,10.78714,.03563,.0251765,.0369668,.142759,.0123428,.0387782,.0012231,.0584336,.0622076,-.0402773,-.0252209,.0763056,.0027912,.0014142,.8785434,-.3183328,-1.684733,-49.77704,-.001805,.0024812,.0062065,.8853821,3.984151,-5.066163,5.004237,6.355398,.5949004,.4863982,-4.808162,-.0079579,-36.2056,-.0587906,.1963727,5.592,9.361578,.0340243,.0350442,.0019291,.0007762,.2015285,.5949004,8.921741,-.0068402,-.5658942,10.22131,1,1,0,1,1,1,1911,7
-.0075542,.002882,-.019289,-.0084424,.0982239,.04372,.04042,-.0059102,-.0092102,.0003734,.103129,.0287754,8.636187,9.011142,.8204,-.0089056,-.0369837,-.0655195,.1337576,.1941274,.0496302,-.002153,-.0044072,-.0453027,-.1403552,-.2116968,-.0207101,-.0360918,.2317317,-.0049487,-.0024456,-5.285254,3.187213,-5.276348,21.0601,56.76594,.0033987,.0056003,-.039479,1.113525,3.311466,-1.571085,-3.693631,-5.372161,-14.87404,-16.02782,-8.972662,16.81071,54.0694,-.172737,-.0704736,-1.159842,-.0973175,.0452377,.0391448,.0149636,.009609,.4142179,12.24482,.1601502,2.04e-06,.0100365,9.390394,10.72965,.0284404,.0160613,.1442211,-.1510758,.0295357,.0110056,-.0315037,.0056705,.0167438,-.0221811,-.0239114,-.1802638,-.0058898,-.0053175,1.906898,.2237877,7.010497,-583.7216,.0059391,-.004157,-.0078258,-2.759645,1.795018,-6.712173,1.811836,3.144594,-1.120844,.1688361,2.73657,-.0059532,-54.65775,-.7893871,-.6378023,5.5422,9.361597,-.0400404,-.0215088,.0026501,-.0061273,-.6412148,-1.120844,8.956728,.0039215,-.0973175,10.15731,1,1,1,0,1,1,1912,7
-.0046771,.00125,.0031532,.0125604,.01814,.04396,.04402,.0379235,.0379835,.0003684,.10695,.0090724,8.616149,9.006032,.7673,.0173397,.0602931,.0531161,.1069516,-.6634659,.0060365,.0263947,.0303459,-.0101247,.0037832,.0106589,-.0332393,-.0133861,-.6847174,-.0023202,-.0005671,-1.965621,7.089434,-.5856299,22.94403,-44.92578,.0056899,.0054684,.0056144,3.225965,4.646739,-1.861223,-5.332057,-7.091947,-14.90759,-17.57915,-8.020555,14.48634,-48.5994,-.3893082,-.1335422,-1.744018,-.4456677,.0465841,.0441896,.0330595,.0294617,.4046595,11.3952,.1614159,-3.06e-07,.0137241,9.429617,10.76421,.0138112,.0102019,.0460859,-1.344272,.0117332,.0289629,-.0903303,.0259008,.0325069,-.006058,-.0141806,-1.330745,-.0018371,.0022804,1.543179,.1600033,6.57677,93.80679,.0042353,.0107491,.008599,-.0528352,1.589064,-12.78604,1.083929,2.15142,-.7643238,.7505091,2.900196,-.004405,3.437916,-1.036049,-.6925734,5.6383,9.361594,.0034487,.0498679,.0029945,.0002882,-.7865568,-.7643238,8.910433,-.0051688,-.4456677,10.1685,0,0,0,1,1,1,1913,7
-.0030275,.0011983,.0086046,.0120345,-.1157887,.04545,.04162,.0484501,.0446201,.0003473,.095414,,8.593115,8.99338,.7653,-.0720607,-.0080802,-.0585071,-.1091784,,-.0030001,.0911965,.0210932,-.0074389,-.0742206,-.1402778,-.0229564,-.0571195,,-.0026734,-.0014049,-6.358786,4.469693,-5.545392,4.886614,,.0025989,.0062401,.0091149,10.01052,4.863286,-1.837677,-12.0656,-19.06492,-13.89801,-14.02019,-10.43909,-.0966968,,-.5706428,-.240781,1.897216,-.040827,.0392732,.0455559,.0293131,.0357664,.3648424,12.45429,.1340193,-.0000407,.0095284,8.595124,9.482001,-.0403877,-.0655667,-.1219065,-.7382472,.0089283,.0650565,-.1758893,.0188186,-.0058247,-.0151731,.0121784,-.7653798,.0189733,.019883,-2.974459,-6.044207,-8.400926,-143.1174,-.0031955,.0054607,.0120175,9.361731,4.153698,-26.23149,-.3986886,-1.62325,6.86746,2.947849,-8.417032,-.0063015,-1896.879,.4836565,1.03068,5.232,9.361213,.0115101,.1367365,.0030033,.0376693,1.96621,6.86746,8.93952,.0032644,-.040827,9.339783,0,0,0,0,0,0,1914,7
,.0004816,,.0387064,-.1571372,.0472,,-.0480857,,.0003198,.073971,,8.593193,8.971739,.6999,.0166476,-.0014171,-.0742857,-.2206312,,.0952857,-.0491571,.0130686,-.0812298,.0055575,-.2723282,-.0767181,-.0791568,,9.10e-06,-.0024063,-2.681506,2.890946,-10.53735,-17.30154,,,.0069253,,3.562384,4.280449,-7.726202,-11.28265,-36.88084,-16.77037,-16.82841,-13.85018,-20.35182,,-.4962862,-.3935923,.1164248,.1150816,.0466749,.0443101,-.0296946,-.0770042,.4146783,13.13488,.130859,.0000437,.0040563,8.998734,9.90183,.0294414,-.0335269,-.140562,-5.634863,.1213142,.0327193,.0115318,-.0403429,-.1117595,.1739662,-.044145,-5.404435,-.0061015,-.0139025,-1.183157,-7.230152,-21.08697,97.516,-.0034727,-.0487452,-.0827877,6.698377,3.837861,-25.13443,-5.721036,-12.32452,19.71078,.2901106,-20.34987,-.0009261,-21.85275,-.2859784,-.5124542,5.3191,9.361622,-.0678797,-.0030816,.0026367,-.0086284,.6862777,19.71078,8.949705,.0011394,.1150816,9.160303,0,0,0,0,0,0,1915,7
,-.0001891,,.0102468,-.0916365,.04762,,-.1318675,,.0003688,.072634,,8.606707,8.973267,.6324,-.1026113,-.0282143,.1280864,-.039373,,.1794875,-.0757783,-.040582,-.1362109,.0234063,.0046623,-.0607426,.1530897,,.0015726,.0001703,-9.178227,-.5869612,.708052,-18.95893,,,.0062551,,-3.610394,-.6628504,-16.50121,-9.246388,-32.51255,-17.58693,-19.53859,.573611,-19.36434,,-.3118349,-.307175,-1.264964,-.0831145,.055101,.0468852,-.1094859,-.1353919,.5093058,12.78696,.1263718,-7.44e-06,.0304581,8.960667,9.841016,.0725372,.0016498,.0225464,.4277115,.1822771,.0491565,-.0915983,-.0157781,-.0617856,.2370939,-.0544521,.1880702,-.0168788,-.0266204,3.323689,-6.132894,-18.53218,122.2167,.0032901,-.1020492,-.1143273,4.969028,5.059346,-26.69923,-7.559001,-16.43555,29.02916,-2.637827,-23.53382,-.0006963,116.3407,-1.793188,-2.786776,4.7733,9.361552,-.1196226,.0135093,.0039567,-.0156507,-1.06771,29.02916,8.924083,-.0028629,-.0831145,9.181706,0,0,0,0,0,0,1916,7
,-.0018496,,.1119013,.0190958,.04912,,-.1162525,,.0003908,.076344,,8.655674,8.985733,.5972,-.142103,-.0722843,-.0102599,-.0183876,,.1653725,.0274762,.0463072,-.0520432,.0830123,.1337722,-.0734539,.0597825,,.0056894,.0013893,-17.12167,-6.845416,-.3029917,-18.54975,,,.006443,,-.849951,2.424683,-16.64056,-3.250444,-20.73614,-18.8159,-18.31116,6.346186,-13.43809,,.1531863,-.1410885,2.462022,1.386824,.0643364,.0500107,-.2289516,-.2463279,.6391497,12.7771,.1368709,-.0000688,.0181798,9.163314,10.03304,-.0017369,-.0347469,-.026953,-.3110226,.2963387,-.0093368,-.2768787,-.0620267,-.0803391,.4542941,-.0244175,-.3236242,-.0074183,-.0137464,1.621672,-7.509049,-19.32626,32.21221,.0087725,-.1735189,-.1698511,3.713861,.9582065,-38.68123,-12.03619,-20.94298,58.36553,-2.383499,-18.79181,-.005399,26.53772,-2.242063,-3.596286,4.095,9.360909,-.0788548,.0124735,.0049461,-.0102396,-1.881728,58.36553,9.080634,.0175426,1.386824,9.386876,0,1,0,0,0,0,1917,7
,-.0014956,,-.1731687,-.0404185,.04947,,-.4035613,,.0004827,.076262,,8.781073,9.018237,.3869,.2179488,-.1707343,.0310988,-.1660867,,.4530313,-.1798954,-.117837,-.4614515,.1291254,.2185201,-.3610055,.2351381,,.0144874,.0036173,2.845444,-19.40639,2.187103,-28.47389,,,.0055298,,-15.5721,-8.542945,-48.78759,5.115178,-4.059084,-41.48012,-39.73384,24.69331,-11.74455,,1.196067,.1640812,1.768807,1.863157,.0681791,.0552825,-.240867,-.2350471,.7678653,12.57538,.1273103,.0001996,-.0179612,9.246713,10.08342,.0076905,-.0106806,-.0281418,-2.012651,.2646665,-.0306206,-.2267929,-.0403877,-.0593836,.8817209,-.0027941,-2.063715,-.0203288,-.0250763,1.027967,-7.068905,-20.13252,-91.57101,.0087997,-.1396811,-.1131182,2.048106,-3.700386,-43.95298,-14.7818,-22.85669,93.85069,-.6309451,-19.34975,.0124109,-96.22213,-3.636841,-5.11133,4.9875,9.362777,-.2866342,.0087875,.0032242,-.0149147,-2.996428,93.85069,9.163309,.0091045,1.863157,9.50212,1,1,0,0,0,0,1918,7
,-.001283,,.2060735,.3091461,.06087,,.0397787,,.000441,.073695,,8.832003,9.03697,.3131,.0442105,.0487196,-.0355228,.0202347,,.0210913,.0738425,.1151155,.0119116,.1675498,.2473855,-.1911288,-.0864771,,.0058,.0020772,7.966952,-12.7706,-1.240871,-23.5181,,,.0135099,,-7.337286,1.0285,-40.96298,14.8429,13.3453,-45.33482,-43.10016,11.1963,-12.52036,,1.313347,.2800424,2.317071,2.228582,.0687097,.0609481,-.5444419,-.3361832,.7995133,13.85652,.1361717,-.0000426,.003714,9.17813,10.12334,-.0000295,.0730001,.3101608,-.3946497,.3718525,.0713476,-.2064636,-.0090971,.1125328,.241308,.0293407,-.3784235,.011125,.0087791,-.6897482,-.7756034,2.708473,-41.28202,.0123644,-.0045519,-.1816144,4.692267,.2858648,-44.65049,-13.28913,-13.67895,77.42834,3.433652,3.814085,.0070136,-45.61122,-2.152395,-3.492752,5.208,9.362378,.1377175,.026998,.0090912,.0245855,-.6529324,77.42834,9.249861,.0094455,2.228582,9.687913,1,1,1,0,0,0,1919,7
,-.0046229,,.1533191,.115292,.0614,,.0393973,,.0004309,.081969,,8.88031,9.047034,.3794,.4350998,.1508128,.1320362,.2885874,,.0220027,.092952,.1150253,-.1362464,.2637009,.2541071,.2906501,-.0228487,,.0054696,.0011137,41.92559,.5940208,9.153263,-1.505446,,,.0108977,,1.478292,9.257231,-40.94003,29.84155,28.5986,-21.42919,-21.76516,6.897205,-2.338875,,1.354794,.290163,.2674571,1.171082,.0812062,.0636605,-.0785758,-.1237019,.7261583,11.66344,.1366939,.0001466,-.0080352,8.350027,9.008867,-.0011579,.0028599,.124756,-1.885557,.1719398,-.0207781,-.3287255,-.0205911,-.0105185,-.1575709,-.0053239,-2.079601,-.0060514,.0093298,-1.965344,-.516154,9.955241,12.49083,.0296935,.0309555,-.0193401,-1.962233,-3.522299,-43.56635,-5.226352,-5.823996,23.64398,4.078623,13.63157,.0176632,18.16807,-2.201142,-2.059229,7.474,9.36375,.1191542,-.0784784,.0114974,-.0141896,-1.873832,23.64398,9.188813,-.0065998,1.171082,9.32256,0,0,0,0,0,1,1920,7
,-.0057051,,.1293993,-.0156502,.05364,,.2478403,,.0003557,.107244,,8.983395,9.054779,.5519,-.1026224,.1335134,-.0564764,.4955228,,-.1942003,.2073026,.2312464,.5318634,.3461206,.2101252,.4782032,-.1745704,,.0116082,.0008561,21.60597,11.19858,2.110547,34.14492,,,.0019385,,17.69613,24.92406,-2.448698,47.72915,36.81336,18.54207,18.6899,-9.689862,20.89227,,1.848478,.2721537,2.265233,1.895244,.0738501,.0582381,.1670187,.1250097,.8287498,11.33184,.1194683,-.0001328,-.0013516,8.020968,8.780046,-.0514799,.0039504,-.0579442,-.4275118,-.0676839,.0661881,.0871479,.0696468,.0590275,.152289,.0304769,-.3949962,.0256658,.0258819,-6.072172,-.2215289,.5569167,-20.64346,.0097087,.2287617,.1901953,-1.09794,.0998208,-26.32421,-.0997653,-.91058,20.08598,6.496735,9.693008,.003446,-29.92645,.4892739,.7807074,6.707,9.362507,.2685726,.0136362,.0028445,.0401111,1.503214,20.08598,9.309577,.0131425,1.895244,9.184947,0,1,0,0,1,1,1921,7
,-.0048454,,.0353588,.0680194,.04778,,.1731891,,.000347,.102032,,9.099159,9.089352,.5913,-.0503951,.1489152,.1320755,.1041568,,-.1254091,.1461975,.2687315,.1265062,.357154,.4476479,.1058692,-.0245432,,.0128865,.0038182,12.26016,21.03552,11.75942,33.79321,,,-.0037482,,26.08696,40.26564,14.2731,61.50206,61.03842,29.43306,28.85493,-9.610256,11.02649,,2.305116,.4875069,1.637058,2.732411,.0648894,.0466566,.1217625,.1178879,.8246571,11.27659,.1238368,-.0000639,.0022523,8.018777,8.742634,.0683939,.0728209,.1331919,.3106442,-.0578945,.0970188,.1816424,.080172,.0738363,-.0424142,-.0065194,.2395697,.0023774,-.0046321,-1.092058,5.346273,10.91948,-26.25141,-.0050477,.1463418,.151928,2.237204,5.062463,-1.331496,4.2035,3.167761,3.960727,5.367806,14.76148,-.002483,-23.76355,.5955653,.1542224,6.369,9.361909,.1557145,.0712553,-.0067214,.0031349,1.245283,3.960727,9.466749,.0168829,2.732411,9.265724,1,1,0,1,1,1,1922,7
,-.0022403,,.0519123,.0401026,.05224,,.0447586,,.0003549,.10457,,9.142367,9.08109,.5882,.2195008,-.0160078,.0166667,.018683,,.0074814,.0124681,.0333785,.0308318,.0476958,-.053149,-.0024937,.0228489,,.0047486,-.0009089,27.41707,14.20163,10.00269,25.05401,,,.0000396,,20.29411,30.54416,20.39807,43.03802,33.34499,27.07121,28.8936,-5.769691,9.862046,,1.968901,.2723193,2.112951,2.600838,.0592944,.0464226,.0110575,.0079943,.8528249,11.43973,.1321292,.0001036,.001519,8.219507,8.977982,.0407838,.0146193,.1198816,.197095,.0340126,.0143744,.0208142,.0377949,.0445157,.0043735,-.0151128,.1777703,-.012594,-.0051098,1.297433,4.523765,16.32621,-48.07973,-.0041246,.0516503,.0298999,1.052559,3.877228,13.18643,4.502749,4.622394,8.43988,4.129676,15.17328,.0062197,-41.94777,-.5757546,-.262059,7.767,9.362879,.0190303,-.000927,-.0029692,-.0124611,.0223126,8.43988,9.539864,.0077233,2.600838,9.429679,1,1,1,0,0,0,1923,7
-.0449633,-.002556,-.0480754,-.0486813,.0490925,.05426,.05,-.0546508,-.0589108,.0003579,.11966,,9.088284,9.067638,.5666,-.0771211,-.0222533,-.003957,.1302048,,.1089108,-.053578,-.1089205,-.0554491,-.0757316,-.0923172,-.0194406,.0084651,,-.0059157,-.0014813,12.87203,8.309175,6.704659,28.00116,,,.0011162,,9.710303,9.975738,16.81658,19.09756,11.88166,22.9146,25.09768,-3.521127,18.42208,,.8061796,.0500848,.4557233,.2159289,.1411345,.0535699,.0165318,.0165355,.8045251,10.64928,.1632861,.0000128,.0044748,8.1018,8.913424,.012667,.0395501,.0812322,.0330987,.0278121,.0079289,.1290695,.0280246,.0338365,-.0289986,-.0154388,-.0017475,.0042145,.0031338,1.312374,6.507771,17.4057,-4159.849,-.0061167,.0460539,.0254196,-.2255456,2.547782,36.80228,4.202765,5.335272,.4657308,3.086034,16.34384,.0057821,-90.39637,-.0990025,.1364957,7.168,9.362999,-.0674581,-.0046848,-.0040931,-.0017007,-.0796468,.4657308,9.35241,-.0196495,.2159289,9.332389,0,0,0,0,0,0,1924,7
-.0119952,-.0043143,.0011995,.0065938,-.0012944,.0511,.05,.0354748,.0343748,.0003708,.108253,,9.033269,9.05292,.5468,-.0113003,.0345915,.0828603,-.0545755,,.0156252,.0088189,-.0064465,.0892789,-.0278885,-.0557339,.0145339,.0361846,,-.0060534,-.0016231,8.094522,8.437867,11.08948,13.34546,,,-.0021891,,7.124415,4.617438,26.87447,7.561064,.5976197,22.31314,21.84659,.5722472,4.229941,,-.1371356,-.1391248,-.5981861,-.8109605,.0670498,.0529775,.0101124,.0023244,.7532037,11.33962,.1736924,-.0000127,.0018221,9.014739,9.520919,.0117535,.046674,.0210838,-.5633845,.0506531,.025861,-.0084144,.1107793,.1509218,-.0323197,.009067,-.5596505,.0030301,.0061275,1.311341,8.714836,14.10665,24.25618,-.0040437,.0189348,.0179766,-1.95254,2.482378,49.6038,3.636347,6.474452,-5.651855,4.346524,13.20023,.0032594,-291.8758,.1777605,.6096526,7.087,9.36288,.0164233,.0033923,-.0045376,.0008706,-.0987975,-5.651855,9.267213,-.0091097,-.8109605,10.01363,0,0,0,0,0,1,1925,7
-.0090466,-.0002689,.0725928,.0822834,-.0676836,.05303,.05,.1370961,.1340661,.0003255,.129731,,9.069555,9.057762,.5635,-.0761959,.0550478,-.0644654,.2771989,,-.0840661,.0374136,.081671,.3035331,.1184831,.1031605,.0164073,-.122177,,.004017,.0005348,-1.167524,10.04183,1.995093,29.63921,,0,-.0007135,.0010675,7.34339,7.549093,52.34604,10.98389,4.770725,21.36833,24.95226,-9.047108,17.38733,,-.0790885,-.1148985,-1.146403,-.6735093,.062365,.0487563,.0269986,.0172855,.6714897,11.09165,.1518971,-.0000978,.0034524,9.039614,9.620049,.0177662,.0021138,-.0376461,-.506793,.0314708,.0336451,.2018063,.0971358,.1740776,-.0385328,-.0246286,-.5284933,.0025375,.009696,1.600937,6.328272,8.61384,-47.2799,.0098729,.0191531,.014528,-2.553383,1.820211,57.44556,3.905989,7.754903,-9.437167,3.271917,7.382518,-.0056294,-59.76557,.072484,.9014947,6.547,9.361964,.0923007,.0066452,-.0042745,.000667,-.2582886,-9.437167,9.29178,.002651,-.6735093,10.02499,0,0,0,0,1,1,1926,7
-.0019916,-.0002709,.0124108,.0098652,.0892856,.05018,.05,.0687763,.0685963,.0003438,.129771,,9.127463,9.060957,.5946,-.0956163,.0817592,.1540616,.0930913,,-.0185963,.0431808,.0832622,.2467315,.1749892,.1172176,.1350828,.0560977,,.0063849,.0003527,-9.623183,13.2847,12.44299,27.16537,,0,-.0033392,-.0482543,7.859034,9.982142,65.14317,18.18628,9.350789,30.37841,28.84278,-2.388111,11.60752,,.1582041,-.1075587,-2.117685,-.8827917,.0528977,.0496753,.0707774,.0673436,.6705677,11.00204,.1596861,-.0000483,.0014774,9.224274,9.720435,.0317891,.0480249,.1424238,-1.040001,-.0158659,.0727433,.2047286,.1060875,.1351137,.0192219,.0065607,-.9858316,.0120296,.0129703,2.255327,8.405622,13.96533,-16.23655,.0103463,.0389959,.0487908,.4401505,4.550938,95.80597,6.471636,10.2538,-8.904859,3.595541,12.53917,-.0086522,-20.86682,.8052747,1.380658,5.921,9.361512,.0150428,.0606716,-.0046021,.0087612,.3959548,-8.904859,9.277278,-.0015608,-.8827917,10.0932,0,0,0,1,1,1,1927,7
-.0016754,-.0004917,-.0322421,-.0272057,.0842365,.0493,.0502,.0242387,.0251387,.0003395,.159595,,9.292914,9.070564,.6144,.0358047,-.0567845,-.0592234,.171717,,.0250613,.0087039,.0407406,-.0767315,.1432547,.0154728,.0269522,-.0125698,,.0181267,.0010603,-5.958945,3.869969,3.184676,31.63787,,.00008,-.0037887,-.055931,5.317216,8.3961,39.4361,21.41024,4.953915,26.70932,28.84582,-2.052732,25.50638,,1.278026,-.0428654,.2442202,.3964438,.0546655,.050822,.0611861,.0562221,.6517735,10.93698,.1714618,.0000349,.0047816,9.252947,9.861648,.0287616,.0124795,.1293669,.3894269,-.0054703,.064205,.1652656,.0957597,.1844087,.0215108,-.0235137,.3212697,.0094671,.0154135,2.532465,6.67259,12.72819,-3.319722,.0145104,.0175298,.0250213,1.31111,6.215557,114.3651,8.089686,16.54028,-9.112049,2.229173,11.6191,-.0042223,-2.645848,1.163647,1.875982,6.133,9.361839,-.0280425,.0375056,-.0032202,.0082671,.8590512,-9.112049,9.430025,.0164647,.3964438,10.18322,0,1,0,0,1,1,1928,7
.0002683,-1.54e-06,-.0259489,-.0280008,.0544207,.05036,.055,.022334,.026974,.0003488,.16903,,9.341666,9.089928,.6407,.2232186,.0366957,.0758515,.1091184,,.028026,-.0105348,.0420666,-.0911096,.0986262,.1775712,.1053493,.0273517,,.0052461,.0021348,10.9166,4.46209,7.14859,29.31489,,.0023024,-.0025125,-.035326,1.71192,7.230537,20.50462,20.1822,14.18673,30.21017,28.79057,1.442248,22.05974,,1.121543,.0955805,-1.283117,.0321295,.0582115,.0503704,.0566623,.0488959,.642128,10.6467,.1814492,.0001269,.0052414,9.149297,9.896547,.0302399,.0206024,.1013371,-.1571423,.0017776,.0098333,-.0628643,.0309927,.0861038,.0171195,-.0165769,-.1957949,-.0066095,.0027766,3.293669,5.807877,13.04766,-24.82152,.0189183,.0070152,.0098664,-.7721717,3.545294,91.58946,5.399683,15.78437,-10.3634,1.518081,10.92839,.0067668,-23.41799,.1875579,1.305171,7.502,9.363028,-.0277776,-.006907,-.0030999,-.0116155,-.3853325,-10.3634,9.421154,-.0009407,.0321295,10.08273,1,1,0,1,1,1,1929,7
.0135333,-.002065,-.0394621,-.0523496,-.1310686,.0459,.0573,.0424196,.0538196,.0003145,.166695,,9.412742,9.097902,.6397,.2743269,-.0128052,-.1007194,-.0165852,,.0034804,.0247905,.0607863,-.4001594,.0652301,.0426571,-.0447652,-.0981854,,.0076084,.0008773,29.42756,.8832422,-4.386437,16.28372,,.0020687,-.005849,-.0096225,1.732176,7.797183,-23.68307,16.4545,10.88099,18.31515,23.74191,-6.06266,12.82534,,1.163231,.1037679,.0421253,.7859601,.040797,.0480013,.0892706,.096134,.6875779,10.66745,.1601753,.0001934,.0048731,9.405232,10.11971,-.0363983,-.0333384,-.1535242,-1.375618,-.0458006,.0495221,-.1935724,.0529745,.05475,.0296588,-.0026917,-1.392073,.0266122,.0226907,-1.400923,.6851811,-6.669892,15.46833,.0038586,.0223839,.0366829,1.701224,4.507925,57.40979,5.333985,12.35871,-4.780478,2.186068,-3.896045,.0207169,-8.713545,2.0322,2.38134,9.56,9.364839,-.0093654,.0500698,-.004254,.0270396,1.655935,-4.780478,9.535812,.0121703,.7859601,10.36808,1,1,1,0,0,0,1930,7
.0160248,-.002794,-.0620651,-.082453,-.170214,.05469,.0624,.0483318,.0560418,.0003301,.117952,-.0149237,9.311983,9.057548,.6305,.2385982,-.0342185,.0234667,-.3099151,,.0063582,.0977531,-.03142,-.1450242,-.1130532,-.2399379,-.0488048,.0494339,,-.0107045,-.0044356,41.12782,-3.595333,-3.08132,-19.73796,,.0035007,.002207,-.008709,7.43153,.7064933,-29.68095,-1.578439,-16.05186,9.10394,18.19488,-.0702235,-19.10024,,-.2979006,-.3170335,4.05317,.2906958,.0434551,.0551295,.1298424,.1388119,.7649427,10.72606,.1406569,.0002983,-.0009711,9.559122,10.26983,-.0406599,-.0195228,-.1947357,-1.234387,-.0836823,.0295058,-.2606962,.0023959,.0016704,.0745315,.016153,-1.192086,.0206302,.0132009,-5.001199,-2.146998,-22.3846,-175.0987,.0060019,.0373723,.0576029,9.856371,3.99681,34.34331,1.882098,6.036137,4.06044,3.790204,-16.92026,.0397892,-238.2461,3.034907,2.490102,11.841,9.367632,-.0057674,.1428305,.0032255,.0237439,3.01753,4.06044,9.52272,-.0013729,.2906958,10.64053,0,0,0,0,0,0,1931,7
